"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"539742";"Hamburg";8;8;9;10;8;7;7;9;9;10;8;10;8;10;7;9;8;7;7;10;200;300;190;60;250;20;7;8;8;6;8;5;9;9;7;8;7;8;8;8;2;9;10;7;5;9;9;8;8;8;6;7;10;7;8;9;9;9;8;9;0;8;3;2;2;3;0;4;7;5;5;8;4;4;2;6;2;3;8;1;6;8;7;9;8;3;4;3;1;9;7;3;4;3;4;2;1;1;3;7;5;4;3;1;1;3;6;3;6;5;2;1;2;6;6;2;2;6;6;6;53;1;3;1;NA;4;"25492";3
"524608";"Hamburg";8;8;5;5;3;2;2;8;5;10;10;10;3;3;3;5;2;8;6;8;160;200;600;100;150;80;3;2;2;5;1;2;10;10;5;8;2;2;2;2;2;8;8;5;6;7;9;10;6;10;8;7;8;5;10;10;8;8;10;10;0;8;3;3;3;3;0;5;4;10;10;9;9;5;1;7;0;2;5;2;8;10;0;9;7;0;0;0;0;0;0;3;6;5;5;6;1;3;2;5;3;3;5;4;5;4;2;2;5;7;4;1;3;4;5;3;2;6;6;7;22;1;3;2;3;1;"20253";1
"548018";"Hamburg";10;10;10;10;10;10;8;6;5;8;8;10;10;10;4;9;8;8;5;3;150;275;750;70;50;100;3;8;6;8;7;4;10;10;10;10;9;9;8;9;7;10;10;8;8;8;10;10;10;8;7;10;10;8;10;10;10;10;2;4;7;7;2;8;0;3;0;5;3;10;10;8;6;5;6;9;0;4;9;0;6;8;9;9;8;2;4;0;0;4;3;3;7;6;5;6;4;5;2;7;6;5;7;6;6;6;5;6;2;6;5;3;5;6;6;6;5;6;6;6;30;1;3;3;3;1;"22301";1
"548032";"Hamburg";5;8;8;10;8;8;5;10;3;5;5;10;3;8;3;5;2;6;3;2;350;700;1100;100;100;50;0;4;3;4;3;5;5;8;0;5;3;3;0;3;0;7;8;8;6;8;8;8;8;10;5;8;10;8;8;8;8;8;0;5;0;3;0;0;0;5;0;5;5;8;5;8;5;8;5;8;3;8;10;3;8;8;8;5;10;0;2;0;0;3;0;3;4;1;2;1;2;4;2;5;6;5;6;2;2;4;5;3;2;6;3;1;4;5;1;2;2;6;5;4;55;1;3;1;2;1;"22179";1
"547118";"Hamburg";10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;10;10;5;10;5;200;300;300;50;150;50;5;5;5;5;5;5;2;5;0;2;8;0;5;8;0;5;5;10;10;10;10;5;5;10;8;10;10;5;10;10;10;10;2;5;0;2;8;0;5;8;0;5;5;10;10;10;10;5;5;10;8;10;10;5;10;10;10;10;10;5;5;5;0;5;0;3;6;6;4;6;1;4;4;6;7;7;7;4;4;6;2;6;2;7;3;5;4;1;2;1;2;6;2;4;58;1;3;2;2;2;"21035";1
"550335";"Hamburg";10;10;10;10;10;10;10;10;10;10;10;10;5;10;10;10;10;10;10;10;100;250;700;100;100;0;7;5;6;7;7;7;8;10;5;10;10;10;10;10;5;10;10;8;8;8;8;8;8;10;9;9;9;8;9;8;9;10;10;10;3;10;10;10;8;10;0;5;5;8;3;8;7;8;3;8;8;6;9;7;8;6;7;7;10;10;10;0;10;7;8;2;7;6;1;2;1;5;2;7;6;7;6;7;7;7;1;1;4;6;1;2;3;2;2;2;2;4;4;5;28;2;2;3;1;1;"20255";1
"549283";"Hamburg";8;1;8;6;8;8;6;0;0;0;4;7;0;9;9;9;4;4;6;0;150;300;1600;50;100;5;0;4;4;8;4;10;8;10;8;8;3;7;4;10;2;10;5;6;6;10;8;5;4;6;6;10;4;2;3;8;3;3;0;2;0;0;1;10;0;10;0;5;0;5;2;10;6;5;0;4;0;5;2;3;0;6;0;3;10;0;0;0;7;0;0;3;7;7;4;5;1;7;3;6;5;5;6;1;2;3;1;4;2;2;1;1;1;4;7;7;6;1;2;2;31;2;3;1;2;1;"21031";1
"531073";"Hamburg";10;10;10;10;10;10;5;10;4;5;8;10;5;5;5;8;5;8;3;5;130;350;300;70;200;20;7;6;7;6;7;7;10;10;5;10;10;7;2;10;5;10;10;10;10;10;10;10;10;10;10;10;7;8;2;10;10;10;10;10;5;10;5;0;0;10;0;10;10;10;5;8;7;6;5;3;8;2;2;1;1;10;7;7;10;0;0;0;0;2;0;3;3;3;1;1;1;2;1;5;2;7;7;1;3;4;1;1;1;2;1;1;1;5;3;2;2;3;5;2;53;2;3;3;1;4;"25497";1
"550844";"Hamburg";10;7;10;10;10;5;6;10;9;5;5;10;6;3;0;10;4;10;10;8;50;250;1000;50;50;10;0;5;4;6;10;6;5;10;0;5;7;7;6;7;6;10;10;5;0;10;10;10;5;10;7;5;8;4;5;10;6;10;10;0;0;5;7;10;8;10;0;10;10;8;0;7;10;10;0;10;0;0;0;0;4;10;0;9;10;7;7;0;6;0;10;3;4;7;1;3;1;3;7;5;7;7;7;5;7;4;1;7;7;5;4;4;1;1;1;1;6;6;1;5;52;2;3;1;1;2;"30453";1
"545986";"Hamburg";5;5;8;5;5;8;10;0;0;0;0;0;0;0;2;4;4;4;4;4;500;600;750;150;500;200;0;0;0;0;0;0;8;8;5;5;5;5;3;6;5;8;8;8;8;8;8;8;8;8;7;7;7;7;7;8;8;8;0;0;0;0;0;4;3;6;0;8;8;3;0;0;0;2;3;8;0;0;5;0;0;0;0;0;8;3;2;2;0;0;0;3;6;6;7;7;1;6;3;6;5;3;6;4;6;5;3;3;3;6;5;3;3;5;6;6;3;5;2;4;34;1;3;3;3;2;"25813";2
"549131";"Hamburg";9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;7;9;7;7;7;150;300;100;100;200;50;2;8;8;8;8;8;8;8;6;6;1;2;8;2;3;8;8;2;2;5;5;8;8;8;8;4;8;8;6;8;8;8;8;8;6;6;1;2;8;2;3;8;8;2;2;5;5;8;8;8;8;4;8;8;6;8;8;8;8;8;8;7;8;8;8;3;6;5;5;3;5;5;4;5;4;5;4;5;4;3;3;3;5;3;3;3;5;3;3;3;3;3;3;3;55;1;3;1;3;1;"22089";1
"538556";"Hamburg";10;6;8;8;9;9;5;8;6;6;8;6;6;9;5;10;7;7;8;7;200;300;350;200;300;50;6;4;7;5;0;2;7;9;6;8;8;8;3;5;5;7;7;5;6;6;8;8;6;6;7;8;7;7;5;6;6;9;2;5;5;3;4;4;3;5;7;8;5;0;0;0;0;0;4;8;2;0;4;3;0;7;7;7;6;0;5;0;0;0;0;3;5;5;3;3;2;3;2;7;7;4;6;3;5;6;6;7;7;7;2;5;3;4;3;2;3;4;3;6;56;1;3;3;3;1;"44809";2
"520393";"Hamburg";10;9;10;9;10;10;9;10;8;10;9;10;8;10;0;4;4;6;5;0;150;150;80;50;20;5;6;6;4;7;8;0;7;10;3;6;7;7;8;9;0;9;8;8;5;8;8;9;7;8;9;10;8;8;8;10;7;10;7;6;0;7;8;7;4;9;0;4;3;9;8;9;8;0;6;4;7;5;3;1;5;3;8;6;10;6;7;4;2;3;5;1;6;5;6;6;1;4;3;3;4;7;6;3;4;3;6;6;6;2;2;2;2;5;5;4;3;2;2;3;36;2;3;3;2;1;"22525";3
"547730";"Hamburg";10;10;10;10;10;10;10;10;10;5;8;10;2;10;5;5;2;5;5;3;150;250;900;100;100;20;5;5;2;5;2;8;10;10;5;10;10;10;7;10;3;10;10;10;10;10;10;10;7;10;10;10;10;10;10;10;10;10;3;5;0;3;6;6;2;7;0;7;7;7;7;7;7;2;3;7;2;2;2;0;7;10;10;10;10;0;2;0;0;2;0;3;6;4;1;1;1;4;4;7;5;7;7;1;4;4;2;2;2;3;2;2;1;1;4;2;4;4;2;5;52;2;3;1;2;1;"50969";1
"549133";"Hamburg";7;7;8;8;8;9;9;10;9;10;10;9;9;10;5;7;5;6;6;4;150;150;810;150;150;50;0;1;0;0;0;0;8;10;7;9;10;6;5;1;0;7;8;7;3;1;3;4;7;4;6;8;8;5;7;5;5;9;1;2;0;1;6;0;0;6;7;7;7;0;10;4;5;6;6;7;0;0;8;0;6;2;9;7;4;0;2;2;0;4;7;3;7;7;3;4;1;6;1;3;7;3;6;7;6;6;1;2;2;4;1;2;3;1;5;2;2;5;3;3;36;2;3;3;2;1;"21029";1
"417214";"Hamburg";10;10;10;10;10;10;10;10;8;9;8;10;3;NA;6;9;7;8;2;2;50;400;800;150;50;10;5;6;5;7;3;8;9;10;2;8;10;10;10;10;3;10;8;5;4;6;6;8;8;9;8;10;6;3;8;10;6;8;5;10;0;8;10;10;10;8;0;8;8;4;4;6;4;6;6;8;6;10;5;3;4;10;2;6;10;0;10;0;1;6;NA;2;4;5;6;3;4;4;6;1;5;7;2;5;5;3;4;5;4;4;1;6;5;6;2;1;7;6;7;5;43;2;3;1;2;1;"48143";1
"524757";"Hamburg";8;8;10;10;10;8;7;10;7;7;9;10;7;8;8;10;10;10;9;9;60;250;415;50;150;0;8;9;9;10;9;10;9;10;8;9;9;6;6;6;0;10;10;7;6;8;8;6;8;8;9;10;10;10;10;7;6;10;10;10;2;10;9;2;8;5;0;9;9;8;8;8;6;6;9;8;9;9;8;6;10;6;8;8;9;5;8;0;3;3;0;1;4;3;3;2;1;3;3;4;7;7;5;2;4;1;6;3;4;5;2;2;1;2;2;1;1;1;3;3;30;2;3;3;3;1;"22765";1
"417214";"Hamburg";9;9;9;9;8;9;8;NA;8;8;7;10;7;9;5;10;9;8;7;7;200;10;0;20;300;20;5;7;8;4;4;5;8;8;5;8;6;6;6;8;5;8;8;7;4;6;8;7;9;8;8;8;8;4;8;7;7;6;3;3;NA;2;8;10;2;8;2;8;7;NA;NA;2;7;5;3;7;7;4;6;2;7;10;10;6;10;5;7;0;2;7;7;3;7;7;2;2;1;7;6;6;4;6;7;5;6;7;1;1;6;6;3;2;3;5;6;4;6;5;2;4;17;2;1;5;1;4;"47638";1
"550844";"Hamburg";4;4;9;7;9;5;5;2;4;1;1;5;2;8;3;8;3;2;1;0;400;200;400;10;100;0;2;1;3;5;5;10;8;8;5;8;3;3;3;3;2;5;4;2;2;2;4;2;2;5;3;6;4;3;5;8;8;8;2;2;0;1;0;0;0;2;0;2;2;1;1;2;3;0;2;2;1;3;2;1;4;3;3;2;4;1;1;0;0;1;0;3;7;5;6;6;1;4;2;4;2;2;5;3;6;5;4;5;6;6;2;3;3;6;6;6;4;5;3;4;46;2;3;1;2;2;"25421";1
"551317";"Hamburg";10;10;10;10;10;10;10;10;10;10;10;10;7;10;2;3;4;3;2;2;500;400;1200;400;2000;100;1;6;3;1;3;4;9;8;5;10;7;6;8;7;6;7;8;7;6;5;9;5;4;5;6;7;8;8;6;9;4;9;3;3;3;3;1;1;2;6;8;7;6;5;5;6;6;5;5;6;6;7;7;6;5;5;6;7;2;1;2;3;2;1;2;3;6;5;6;4;5;7;4;3;4;5;6;7;7;6;7;5;5;5;6;6;7;7;6;6;4;4;4;3;32;2;3;3;2;1;"22559";1
"546811";"Hamburg";10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;9;9;9;9;50;200;500;50;50;50;10;10;8;8;8;8;10;10;5;10;10;10;10;10;10;10;10;10;10;10;10;8;10;10;10;5;10;10;10;7;10;10;10;10;0;8;10;10;5;10;6;10;10;7;9;10;7;0;5;10;10;1;5;5;10;10;10;NA;10;10;10;0;5;4;0;1;7;7;2;1;1;4;4;2;4;7;6;2;3;6;6;2;4;5;1;1;1;1;2;1;3;4;2;3;33;2;3;1;2;1;"22761";1
"549148";"Hamburg";8;8;9;8;10;8;7;10;7;7;10;10;6;8;3;8;3;7;5;5;200;350;1000;100;200;100;4;8;1;7;3;8;10;10;10;10;5;5;5;5;0;10;10;7;7;7;7;7;8;8;8;8;7;4;6;10;10;10;5;8;0;5;2;2;0;8;0;9;9;6;6;8;8;7;3;6;3;5;7;4;6;10;10;7;10;2;2;0;0;2;0;3;5;5;2;1;5;5;2;6;6;5;7;2;4;3;3;1;1;6;2;1;3;4;4;2;4;5;3;7;56;2;3;1;3;3;"64521";1
"549136";"Hamburg";10;7;8;8;9;9;9;2;8;5;5;9;3;2;4;7;1;3;2;7;110;100;0;16;75;20;5;6;7;7;3;7;8;8;5;8;NA;7;4;6;6;1;7;7;4;3;4;7;5;7;6;8;7;3;7;6;6;6;6;5;2;6;3;6;3;6;1;6;5;7;9;8;6;7;4;6;5;9;5;4;6;10;5;6;8;0;1;0;0;2;1;3;6;5;3;4;1;3;2;5;1;7;5;1;6;2;3;3;5;5;2;2;2;5;6;2;2;5;1;5;56;1;3;1;1;1;"21031";1
"542299";"Hamburg";10;10;10;10;10;10;10;5;10;5;10;5;5;10;10;10;10;5;3;5;100;200;800;50;60;30;6;6;6;6;6;6;8;10;10;10;8;8;8;10;10;10;10;10;8;10;10;5;0;5;0;10;5;0;8;10;10;10;6;0;0;0;8;5;8;10;10;10;10;10;8;10;10;5;0;5;3;10;5;0;8;10;10;10;10;5;5;2;5;5;8;1;7;3;3;4;1;3;1;7;7;7;7;1;1;1;1;1;1;1;1;1;7;7;1;1;1;7;3;1;66;1;5;3;1;1;"22453";2
"491301";"Hamburg";10;10;8;9;9;9;7;8;8;8;9;7;7;8;6;8;6;5;7;3;100;60;450;20;70;0;5;6;6;5;5;6;9;9;6;8;8;8;7;5;9;8;7;8;8;9;9;8;9;8;8;8;9;8;9;9;9;9;8;5;1;7;5;4;6;3;4;5;6;7;7;7;6;6;7;6;7;7;8;6;7;9;7;9;10;7;8;1;5;4;4;3;5;5;6;6;7;6;5;6;7;6;6;3;3;3;5;5;5;4;3;4;3;5;5;3;5;6;4;5;66;1;5;1;1;1;"22525";NA
"553616";"Hamburg";5;6;5;6;6;5;5;5;5;5;5;5;5;5;6;5;5;5;5;5;100;200;300;50;100;50;5;5;5;6;5;5;5;5;6;5;6;5;6;5;5;6;5;5;5;5;5;5;5;6;5;6;6;5;5;5;6;5;6;7;5;5;6;5;7;5;5;6;5;6;5;5;5;5;5;3;4;5;5;5;6;6;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4;5;4;4;4;4;4;5;4;4;4;3;5;5;4;4;4;4;4;4;5;4;4;25;1;2;3;1;3;"25479";NA
"547503";"Hamburg";10;10;10;10;9;9;9;9;8;9;8;8;6;10;8;7;6;4;7;8;100;250;250;100;150;150;5;7;5;9;8;6;9;9;2;9;5;5;4;4;4;8;8;7;8;6;7;7;8;8;6;5;8;6;4;10;10;9;3;5;3;4;4;4;4;4;3;8;8;6;6;5;6;3;3;4;4;4;5;2;0;8;0;2;9;2;2;0;0;2;0;3;7;5;6;5;1;6;3;7;3;6;5;5;6;3;6;6;5;5;2;5;6;5;6;6;4;5;5;6;27;1;3;1;2;1;"20257";1
"554088";"Hamburg";10;5;10;8;10;10;5;5;3;8;5;10;4;10;8;5;4;4;5;2;450;600;1200;150;400;50;5;3;5;7;5;5;10;10;0;5;8;8;8;8;3;6;4;8;3;3;3;7;8;8;8;7;8;7;10;8;8;8;9;8;0;5;1;2;1;2;0;6;1;2;0;2;3;7;1;7;1;5;10;0;3;9;2;5;2;1;1;0;0;4;2;3;4;1;1;1;1;4;4;2;1;5;7;1;2;1;1;1;3;4;1;1;1;4;4;3;3;6;3;5;55;1;3;2;3;2;"25336";1
"549267";"Hamburg";10;10;10;10;10;10;10;10;8;9;9;10;8;10;8;8;8;6;8;8;100;150;450;50;150;20;5;8;5;8;8;8;8;10;6;10;6;5;7;5;5;8;8;8;8;8;10;10;8;9;8;10;8;8;9;10;10;10;6;7;0;6;6;6;6;8;0;8;8;8;7;8;7;5;8;7;8;5;5;5;5;10;10;8;8;0;5;0;0;5;0;3;4;4;2;2;1;7;4;5;7;6;5;3;3;4;4;6;6;5;3;3;2;7;6;4;4;5;6;5;27;2;3;2;2;4;"21357";1
"554126";"Hamburg";10;10;10;10;10;10;10;10;10;10;10;10;9;10;8;10;8;10;8;10;250;250;650;90;100;20;3;10;9;8;9;8;10;10;8;10;10;10;10;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;8;0;5;10;10;10;8;10;8;9;10;10;10;8;9;7;8;6;2;3;2;8;10;8;8;10;5;9;0;5;5;0;2;5;4;4;5;5;1;3;4;7;7;7;2;2;7;1;1;1;3;1;1;1;4;5;2;2;6;1;5;65;1;5;3;2;3;"73547";2
"551579";"Hamburg";8;7;10;10;10;7;7;10;10;10;10;10;10;10;6;7;5;9;10;10;50;200;500;250;200;50;0;3;1;0;0;8;10;10;8;6;7;7;5;8;5;10;10;8;8;10;10;0;7;5;8;10;10;10;10;10;10;10;10;10;7;10;5;5;10;4;1;8;8;10;4;10;10;7;3;10;8;0;7;4;10;10;3;6;10;0;0;0;0;2;10;3;7;7;5;4;7;6;1;6;6;7;7;5;7;3;1;1;2;6;6;5;6;6;2;6;7;7;7;7;24;1;2;2;1;1;"20459";1
"550822";"Hamburg";7;9;8;6;5;6;9;8;9;10;7;10;3;10;7;9;8;9;2;5;300;400;300;150;300;40;7;6;7;7;6;2;9;10;8;8;10;5;9;5;10;9;10;7;7;6;7;8;10;8;9;10;10;7;9;6;9;6;9;9;6;9;7;2;6;3;9;9;6;2;6;6;8;6;10;7;7;5;2;7;1;7;7;6;10;3;5;5;5;6;8;3;6;6;7;5;1;2;1;2;5;6;6;5;5;6;2;5;2;4;2;6;4;4;6;3;3;6;3;6;67;1;5;1;2;3;"21255";NA
"550267";"Hamburg";6;6;5;7;7;4;3;8;6;4;7;10;3;5;2;3;4;3;4;2;100;200;500;200;200;100;2;2;2;2;2;2;8;7;1;5;5;5;5;7;2;8;8;5;5;5;8;1;5;8;7;8;7;3;6;8;6;5;10;9;0;10;2;2;2;8;0;10;10;6;7;5;8;2;2;8;8;9;8;1;8;6;4;3;7;3;2;3;1;0;0;3;4;3;4;5;6;7;4;6;5;4;5;1;1;2;4;5;3;4;2;1;2;3;3;2;2;4;2;1;75;1;5;1;1;1;"22529";NA
"541031";"Hamburg";7;7;9;10;10;8;7;10;4;9;10;10;6;10;6;8;7;7;10;3;100;200;100;100;60;10;0;5;4;3;2;1;8;10;9;9;8;7;3;6;3;8;8;8;7;2;3;3;6;5;5;8;7;6;5;10;10;9;6;7;8;6;3;6;2;9;6;8;8;8;3;7;7;5;6;5;2;0;4;2;0;10;4;7;6;3;3;1;0;3;3;3;6;6;4;4;5;6;6;6;6;5;5;5;6;4;5;5;5;6;5;4;5;4;4;4;5;5;4;6;38;2;4;2;1;1;"22415";1
"545813";"Hamburg";10;10;10;10;10;10;10;10;10;5;5;8;8;10;0;5;0;5;5;2;300;250;650;100;300;60;0;5;5;6;0;10;10;10;6;10;0;0;0;10;0;10;10;10;10;10;10;10;8;10;10;6;10;10;10;10;4;8;0;3;0;0;0;0;0;10;2;10;10;7;10;10;10;6;0;10;10;4;8;2;10;10;1;2;10;8;8;0;0;0;0;3;7;3;3;3;1;3;3;7;7;7;7;1;1;2;7;1;1;2;1;1;1;1;1;2;2;3;7;6;57;2;3;1;1;3;"19246";1
"548623";"Hamburg";7;7;10;6;8;9;5;10;8;10;10;10;7;10;7;7;5;5;5;5;100;500;700;50;50;10;0;6;4;4;4;8;8;8;7;8;5;5;6;0;1;8;9;8;6;9;10;8;8;5;9;9;6;4;7;10;8;10;0;3;0;10;2;4;0;3;0;2;4;2;0;7;5;0;1;1;6;8;0;0;2;10;10;8;10;0;4;0;0;0;0;3;7;3;2;2;3;6;3;6;6;2;4;2;3;4;6;2;4;2;5;2;4;1;2;4;2;5;7;2;54;2;3;1;1;1;"22117";1
"542299";"Hamburg";9;8;10;5;5;7;6;9;2;8;8;10;1;5;4;5;0;0;8;8;0;50;0;100;0;40;0;0;5;5;4;0;10;8;9;10;4;3;2;8;0;5;5;8;8;6;9;9;10;9;10;10;9;7;8;9;9;9;10;1;0;10;0;5;0;9;0;7;7;8;8;7;5;5;6;8;7;8;5;4;2;7;3;2;7;0;0;0;0;3;0;3;6;3;3;5;5;7;2;4;4;6;5;5;7;5;2;2;2;6;3;1;2;2;6;1;4;3;3;6;16;2;1;3;NA;1;"22769";NA
"549267";"Hamburg";10;9;10;7;10;10;7;7;10;5;10;10;5;5;6;8;5;5;8;8;0;0;0;0;15;0;8;5;6;7;5;4;5;10;5;10;7;3;5;NA;0;7;5;7;6;9;10;9;6;8;7;10;6;6;8;10;7;7;1;7;0;3;0;0;0;5;0;5;5;5;0;5;5;5;5;5;3;5;5;0;5;10;0;0;10;0;0;0;0;5;0;3;5;7;4;5;1;4;5;7;4;6;7;2;2;5;NA;1;7;7;4;2;2;NA;5;4;1;5;7;4;12;1;1;NA;1;4;"21357";NA
"547754";"Hamburg";7;9;10;10;7;7;7;10;6;8;7;10;4;10;6;9;6;5;6;7;180;225;212;50;300;30;4;8;5;7;4;8;7;4;5;7;10;4;6;9;4;7;7;5;3;5;1;8;7;8;8;9;6;4;8;5;5;7;2;7;2;2;8;2;2;9;3;4;6;7;0;3;1;5;2;6;6;5;3;0;7;10;5;5;8;10;8;0;3;7;6;3;5;5;4;4;1;5;4;6;4;5;7;2;4;5;5;5;5;6;4;3;3;4;4;1;2;5;2;6;36;1;6;3;NA;3;"29451";NA
"549131";"Hamburg";8;5;10;9;6;8;5;10;2;4;2;10;2;7;1;8;6;10;10;2;200;120;400;40;50;15;2;7;4;7;5;8;8;10;7;8;2;2;0;4;2;7;8;8;7;8;7;7;8;5;5;9;5;3;5;9;8;6;6;4;0;1;0;0;0;5;0;7;2;0;1;6;3;2;8;3;3;0;4;1;6;0;6;2;9;0;1;0;0;0;0;3;7;5;2;4;2;4;6;7;3;6;6;1;5;2;1;1;2;6;3;3;2;4;2;1;2;6;7;6;23;2;3;1;1;1;"20259";2
"546917";"Hamburg";9;9;10;9;7;9;5;10;10;10;10;10;8;10;7;10;7;10;10;10;150;230;500;100;200;50;7;7;7;5;7;6;7;9;7;9;8;4;3;8;5;10;8;10;8;10;10;8;9;10;10;10;8;5;10;7;10;10;2;3;0;5;6;3;0;4;0;8;8;8;8;10;6;7;0;10;7;8;8;0;6;10;7;7;10;5;5;0;2;8;0;3;4;2;3;3;1;4;5;6;7;5;4;2;4;2;2;2;2;6;6;6;5;5;3;1;2;6;3;6;59;1;3;1;3;1;"22129";1
"547029";"Hamburg";10;9;10;8;10;10;8;10;9;8;8;10;8;10;8;8;7;8;7;6;100;300;350;80;100;50;8;8;7;8;7;6;10;10;10;10;8;8;7;0;0;10;10;10;10;10;10;8;9;10;10;10;10;10;10;10;10;10;9;8;0;8;8;7;6;8;0;9;9;8;8;8;7;8;5;8;9;9;9;7;8;10;10;9;8;2;7;0;0;4;0;3;4;4;3;4;1;3;2;6;3;6;6;1;2;1;3;2;2;2;2;2;2;1;1;1;1;3;2;4;70;1;5;3;2;1;NA;NA
"544890";"Hamburg";10;8;10;8;10;8;8;10;0;5;5;10;5;10;10;10;10;8;8;6;50;200;1000;100;100;50;3;4;4;6;6;8;6;5;3;5;8;4;4;6;10;8;6;5;3;6;6;3;6;8;2;6;3;1;10;10;8;6;0;2;0;2;7;2;3;6;0;8;6;4;0;5;5;0;2;7;0;6;2;0;6;10;4;4;10;6;6;10;5;5;4;3;6;5;2;1;1;3;1;7;5;5;7;3;4;4;7;7;5;5;3;2;1;2;2;5;4;4;5;5;77;2;5;1;4;1;"23566";NA
"417214";"Hamburg";7;5;10;7;5;7;7;5;NA;5;7;8;NA;3;6;8;8;0;0;6;50;200;500;200;30;5;6;6;8;0;9;4;NA;8;8;2;6;NA;5;5;8;2;9;9;8;8;6;8;9;4;8;5;9;9;5;10;5;5;5;6;0;2;5;5;4;6;0;10;10;6;6;7;7;8;3;8;3;6;9;2;4;9;5;6;10;3;5;0;0;3;0;3;5;4;1;1;6;6;6;1;7;5;2;1;6;2;2;1;2;5;5;1;2;1;1;1;4;6;2;3;69;2;5;3;2;4;"48329";NA
"538556";"Hamburg";5;2;3;0;7;6;6;2;2;0;0;2;0;0;0;0;0;0;0;0;50;50;0;50;200;0;0;0;0;0;0;0;5;5;5;7;0;0;0;0;3;2;0;0;0;0;0;0;3;2;7;0;5;5;5;7;7;5;7;8;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;2;3;3;3;7;5;5;10;0;0;0;0;0;0;3;7;7;7;6;2;4;1;7;5;3;7;4;7;6;5;6;6;6;4;2;2;6;7;5;4;4;5;6;22;1;2;5;1;3;"74348";1
"540958";"Hamburg";7;0;4;1;5;8;2;0;0;0;0;1;0;0;2;10;3;5;4;0;500;100;50;20;300;0;0;6;5;10;2;10;8;10;3;7;10;5;8;8;1;10;10;7;2;10;10;8;10;10;10;10;10;5;10;10;7;10;0;2;0;0;10;7;0;9;0;10;10;5;0;6;8;0;1;8;4;0;10;0;8;10;0;6;10;0;0;0;5;0;0;1;5;5;2;1;1;1;1;4;2;2;7;1;1;3;5;5;3;6;1;1;1;1;1;1;1;1;1;7;20;2;2;3;1;3;"21423";1
"545021";"Hamburg";10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;8;8;8;10;10;0;0;0;0;20;20;10;7;10;10;7;10;10;10;7;10;4;4;4;8;5;5;5;10;2;10;10;10;5;8;8;8;8;5;10;10;8;10;10;10;0;0;5;5;5;8;0;0;0;0;0;0;0;0;5;8;3;10;5;5;5;10;10;10;10;0;0;0;0;0;0;3;7;7;1;1;1;5;4;5;7;7;7;1;4;1;3;2;2;6;4;2;2;1;1;1;1;1;1;6;13;1;1;1;1;2;"21335";NA
"549097";"Hamburg";7;7;8;8;5;5;2;5;1;5;5;6;0;3;5;5;2;5;4;4;0;10;0;20;10;10;0;2;0;3;2;4;8;8;3;9;3;3;3;5;3;8;8;5;1;5;5;6;5;5;2;2;3;5;5;8;6;7;10;10;0;10;0;0;0;3;2;5;6;5;0;4;4;5;5;5;0;1;1;4;4;3;0;0;6;0;0;3;0;5;0;3;7;7;4;4;1;4;2;6;2;4;3;6;7;1;1;2;3;5;6;6;4;2;2;2;1;5;4;2;15;1;1;5;1;4;"21514";NA
"549786";"Hamburg";8;7;7;8;7;6;6;9;8;10;7;9;9;9;8;9;6;6;7;4;70;200;400;50;100;0;6;7;8;7;6;1;9;8;4;6;7;5;3;5;3;7;5;9;8;7;9;8;7;9;9;10;9;8;8;8;7;7;6;6;0;4;4;4;0;6;0;8;8;8;8;6;6;9;5;7;6;7;8;2;6;6;5;5;8;5;5;2;3;4;0;3;5;4;3;3;5;5;3;4;4;4;5;3;4;4;2;3;3;5;4;3;3;4;3;4;3;4;3;4;61;2;3;1;2;2;"22459";1
